time_s,mean_moisture,cumulative_loss_gl4,B_gl4_signed,B_gl4_abs,cumulative_loss_gl8,B_gl8_signed,B_gl8_abs,cumulative_loss_gl16,B_gl16_signed,B_gl16_abs,cumulative_loss_gl32,B_gl32_signed,B_gl32_abs
0.000747328571,2.5499998487466424,3.0250672753330586e-11,5.773159728050814e-15,5.773159728050814e-15,3.0250672753330586e-11,5.773159728050814e-15,5.773159728050814e-15,3.0250672753330586e-11,5.773159728050814e-15,5.773159728050814e-15,3.025067275333059e-11,5.773159728050814e-15,5.773159728050814e-15
0.000799350326,2.5499998382192017,3.2356160799296824e-11,5.329070518200751e-15,5.329070518200751e-15,3.2356160799296824e-11,5.329070518200751e-15,5.329070518200751e-15,3.2356160799296824e-11,5.329070518200751e-15,5.329070518200751e-15,3.235616079929683e-11,5.329070518200751e-15,5.329070518200751e-15
0.000851372082,2.5499998276918867,3.4461623838028294e-11,5.773159728050814e-15,5.773159728050814e-15,3.4461623838028294e-11,5.773159728050814e-15,5.773159728050814e-15,3.4461623838028294e-11,5.773159728050814e-15,5.773159728050814e-15,3.44616238380283e-11,5.773159728050814e-15,5.773159728050814e-15
0.000966902069,2.549999804313236,3.913735392903635e-11,5.329070518200751e-15,5.329070518200751e-15,3.913735392903634e-11,5.329070518200751e-15,5.329070518200751e-15,3.913735392903635e-11,5.329070518200751e-15,5.329070518200751e-15,3.9137353929036354e-11,5.329070518200751e-15,5.329070518200751e-15
0.001082432057,2.5499997809351385,4.381297344383389e-11,5.329070518200751e-15,5.329070518200751e-15,4.381297344383388e-11,5.329070518200751e-15,5.329070518200751e-15,4.381297344383389e-11,5.329070518200751e-15,5.329070518200751e-15,4.3812973443833896e-11,5.329070518200751e-15,5.329070518200751e-15
0.001197962044,2.5499997575575595,4.8488489216619434e-11,5.329070518200751e-15,5.329070518200751e-15,4.848848921661943e-11,5.329070518200751e-15,5.329070518200751e-15,4.8488489216619434e-11,5.329070518200751e-15,5.329070518200751e-15,4.848848921661944e-11,5.329070518200751e-15,5.329070518200751e-15
0.001313492031,2.5499997341804708,5.316390701204317e-11,5.773159728050814e-15,5.773159728050814e-15,5.316390701204316e-11,5.773159728050814e-15,5.773159728050814e-15,5.316390701204317e-11,5.773159728050814e-15,5.773159728050814e-15,5.316390701204318e-11,5.773159728050814e-15,5.773159728050814e-15
0.001429022019,2.549999710803847,5.783923172074165e-11,5.329070518200751e-15,5.329070518200751e-15,5.783923172074164e-11,5.329070518200751e-15,5.329070518200751e-15,5.783923172074165e-11,5.329070518200751e-15,5.329070518200751e-15,5.783923172074166e-11,5.329070518200751e-15,5.329070518200751e-15
0.001544552006,2.5499996874276682,6.251446745409918e-11,5.329070518200751e-15,5.329070518200751e-15,6.251446745409918e-11,5.329070518200751e-15,5.329070518200751e-15,6.251446745409918e-11,5.329070518200751e-15,5.329070518200751e-15,6.251446745409919e-11,5.329070518200751e-15,5.329070518200751e-15
0.001701631341,2.549999655645132,6.887097463977935e-11,4.884981308350689e-15,4.884981308350689e-15,6.887097463977935e-11,4.884981308350689e-15,4.884981308350689e-15,6.887097463977935e-11,4.884981308350689e-15,4.884981308350689e-15,6.887097463977937e-11,4.884981308350689e-15,4.884981308350689e-15
0.001858710677,2.5499996238633447,7.522733220052522e-11,5.329070518200751e-15,5.329070518200751e-15,7.522733220052522e-11,5.329070518200751e-15,5.329070518200751e-15,7.522733220052522e-11,5.329070518200751e-15,5.329070518200751e-15,7.522733220052523e-11,5.329070518200751e-15,5.329070518200751e-15
0.002015790012,2.549999592082271,8.158354691577607e-11,5.329070518200751e-15,5.329070518200751e-15,8.158354691577607e-11,5.329070518200751e-15,5.329070518200751e-15,8.158354691577607e-11,5.329070518200751e-15,5.329070518200751e-15,8.158354691577609e-11,5.329070518200751e-15,5.329070518200751e-15
0.002172869348,2.549999560301881,8.793962484804983e-11,4.884981308350689e-15,4.884981308350689e-15,8.793962484804983e-11,4.884981308350689e-15,4.884981308350689e-15,8.793962484804983e-11,4.884981308350689e-15,4.884981308350689e-15,8.793962484804985e-11,4.884981308350689e-15,4.884981308350689e-15
0.002329948683,2.5499995285221493,9.429557121300309e-11,4.884981308350689e-15,4.884981308350689e-15,9.429557121300309e-11,4.884981308350689e-15,4.884981308350689e-15,9.429557121300309e-11,4.884981308350689e-15,4.884981308350689e-15,9.42955712130031e-11,4.884981308350689e-15,4.884981308350689e-15
0.002487028018,2.5499994967430517,1.0065139078212319e-10,5.329070518200751e-15,5.329070518200751e-15,1.0065139078212319e-10,5.329070518200751e-15,5.329070518200751e-15,1.0065139078212319e-10,5.329070518200751e-15,5.329070518200751e-15,1.006513907821232e-10,5.329070518200751e-15,5.329070518200751e-15
0.002708720601,2.5499994518929303,1.0962141504354124e-10,5.329070518200751e-15,5.329070518200751e-15,1.0962141504354124e-10,5.329070518200751e-15,5.329070518200751e-15,1.0962141504354124e-10,5.329070518200751e-15,5.329070518200751e-15,1.0962141504354126e-10,5.329070518200751e-15,5.329070518200751e-15
0.002930413185,2.549999407043977,1.185912057966733e-10,5.773159728050814e-15,5.773159728050814e-15,1.185912057966733e-10,5.773159728050814e-15,5.773159728050814e-15,1.185912057966733e-10,5.773159728050814e-15,5.773159728050814e-15,1.1859120579667333e-10,5.773159728050814e-15,5.773159728050814e-15
0.003152105768,2.5499993621961443,1.2756077227866353e-10,5.329070518200751e-15,5.329070518200751e-15,1.2756077227866353e-10,5.329070518200751e-15,5.329070518200751e-15,1.2756077227866353e-10,5.329070518200751e-15,5.329070518200751e-15,1.2756077227866355e-10,5.329070518200751e-15,5.329070518200751e-15
0.003373798351,2.5499993173493913,1.3653012282270812e-10,5.329070518200751e-15,5.329070518200751e-15,1.3653012282270812e-10,5.329070518200751e-15,5.329070518200751e-15,1.3653012282270812e-10,5.329070518200751e-15,5.329070518200751e-15,1.3653012282270815e-10,5.329070518200751e-15,5.329070518200751e-15
0.003595490934,2.549999272503681,1.4549926487432965e-10,5.329070518200751e-15,5.329070518200751e-15,1.4549926487432965e-10,5.329070518200751e-15,5.329070518200751e-15,1.4549926487432965e-10,5.329070518200751e-15,5.329070518200751e-15,1.4549926487432968e-10,5.329070518200751e-15,5.329070518200751e-15
0.003817183517,2.54999922765898,1.5446820515349766e-10,5.329070518200751e-15,5.329070518200751e-15,1.5446820515349766e-10,5.329070518200751e-15,5.329070518200751e-15,1.5446820515349766e-10,5.329070518200751e-15,5.329070518200751e-15,1.5446820515349768e-10,5.329070518200751e-15,5.329070518200751e-15
0.004139478359,2.5499991624658613,1.6750682879990172e-10,4.884981308350689e-15,4.884981308350689e-15,1.6750682879990172e-10,4.884981308350689e-15,4.884981308350689e-15,1.6750682879990172e-10,4.884981308350689e-15,4.884981308350689e-15,1.6750682879990175e-10,4.884981308350689e-15,4.884981308350689e-15
0.004461773201,2.5499990972747275,1.8054505562401935e-10,5.329070518200751e-15,5.329070518200751e-15,1.8054505562401935e-10,5.329070518200751e-15,5.329070518200751e-15,1.8054505562401935e-10,5.329070518200751e-15,5.329070518200751e-15,1.8054505562401937e-10,5.329070518200751e-15,5.329070518200751e-15
