time_s,time_h,D_center_m2_s,D_half_radius_m2_s,D_surface_m2_s
174000.0,48.333333333333336,9.878059230692005e-10,8.040932077236974e-10,3.678749692266369e-12
174060.0,48.35,9.873876098506976e-10,8.037463506303479e-10,3.677346414540577e-12
174120.0,48.36666666666667,9.869696341535096e-10,8.033997774755824e-10,3.675945079541952e-12
174180.0,48.38333333333333,9.865519957433442e-10,8.030534880549198e-10,3.6745456841389134e-12
174240.0,48.4,9.861346942191503e-10,8.027074820266594e-10,3.673148224582252e-12
174300.0,48.416666666666664,9.857177291871189e-10,8.0236175905508e-10,3.671752697168155e-12
174360.0,48.43333333333333,9.853011002451712e-10,8.020163187977116e-10,3.6703590981693774e-12
174420.0,48.45,9.848848069976573e-10,8.016711609173787e-10,3.668967423895206e-12
174480.0,48.46666666666667,9.844688490499335e-10,8.013262850777589e-10,3.6675776706617506e-12
174540.0,48.483333333333334,9.840532260076848e-10,8.009816909428232e-10,3.6661898347933585e-12
174600.0,48.5,9.83637937477258e-10,8.006373781771107e-10,3.664803912623467e-12
174660.0,48.516666666666666,9.83222983205703e-10,8.002933465610083e-10,3.663419900970319e-12
174720.0,48.53333333333333,9.828083625046046e-10,7.999495955165052e-10,3.66203779515951e-12
174780.0,48.55,9.823940751447275e-10,7.996061248435121e-10,3.660657592141636e-12
174840.0,48.56666666666667,9.819801207312091e-10,7.992629342056654e-10,3.6592792882584436e-12
174900.0,48.583333333333336,9.81566498876253e-10,7.989200232724333e-10,3.657902879894872e-12
174960.0,48.6,9.81153209183906e-10,7.985773917066277e-10,3.656528363412787e-12
175020.0,48.61666666666667,9.807402512645262e-10,7.982350391762599e-10,3.655155735209969e-12
175080.0,48.63333333333333,9.8032762472949e-10,7.978929653502028e-10,3.65378499169085e-12
175140.0,48.65,9.799153291904951e-10,7.975511698976139e-10,3.652416129267864e-12
175200.0,48.666666666666664,9.79503364259884e-10,7.972096524882062e-10,3.651049144362227e-12
175260.0,48.68333333333333,9.79091729689885e-10,7.968684129068575e-10,3.6496840338746545e-12
175320.0,48.7,9.78680424799915e-10,7.965274505822669e-10,3.648320793229523e-12
175380.0,48.71666666666667,9.782694493655397e-10,7.961867653185166e-10,3.646959419457146e-12
175440.0,48.733333333333334,9.778588029979236e-10,7.958463567844431e-10,3.6455999089868315e-12
175500.0,48.75,9.774484853151682e-10,7.955062246546006e-10,3.644242258289787e-12
175560.0,48.766666666666666,9.77038495927339e-10,7.951663685969962e-10,3.642886463814703e-12
175620.0,48.78333333333333,9.7662883445071e-10,7.948267882847438e-10,3.641532522045193e-12
175680.0,48.8,9.762195005025677e-10,7.944874833918134e-10,3.640180429471634e-12
175740.0,48.81666666666667,9.758104937005026e-10,7.941484535924475e-10,3.638830182591782e-12
175800.0,48.833333333333336,9.754018136627466e-10,7.9380969856144e-10,3.637481777912272e-12
175860.0,48.85,9.749934601465992e-10,7.934712180880616e-10,3.6361352124139118e-12
175920.0,48.86666666666667,9.745854324791812e-10,7.931330116076095e-10,3.6347904816169626e-12
175980.0,48.88333333333333,9.741777304407608e-10,7.927950789282546e-10,3.6334475826292284e-12
176040.0,48.9,9.737703536484145e-10,7.924574197239335e-10,3.6321065119650795e-12
176100.0,48.916666666666664,9.73363301726032e-10,7.921200336741917e-10,3.6307672661794443e-12
176160.0,48.93333333333333,9.729565742895886e-10,7.917829204521324e-10,3.629429841805387e-12
176220.0,48.95,9.725501709611657e-10,7.91446079735875e-10,3.6280942354099656e-12
176280.0,48.96666666666667,9.72144091363842e-10,7.911095112043894e-10,3.626760443566834e-12
176340.0,48.983333333333334,9.717383351210001e-10,7.907732145369117e-10,3.625428462856959e-12
176400.0,49.0,9.713329018566438e-10,7.904371894132178e-10,3.62409828986963e-12
176460.0,49.016666666666666,9.70927791333048e-10,7.901014356268813e-10,3.622769921663561e-12
176520.0,49.03333333333333,9.705230028849047e-10,7.897659526196891e-10,3.621443353852214e-12
176580.0,49.05,9.701185362970884e-10,7.894307402038136e-10,3.620118583618765e-12
176640.0,49.06666666666667,9.69714391192484e-10,7.890957980581982e-10,3.618795607559983e-12
176700.0,49.083333333333336,9.6931056720066e-10,7.887611258672857e-10,3.617474422312327e-12
176760.0,49.1,9.689070639433876e-10,7.884267233091764e-10,3.6161550244906488e-12
176820.0,49.11666666666667,9.685038810484496e-10,7.880925900669071e-10,3.6148374107432195e-12
176880.0,49.13333333333333,9.681010181446115e-10,7.877587258243493e-10,3.613521577724523e-12
176940.0,49.15,9.676984748609365e-10,7.874251302656371e-10,3.612207522096351e-12
177000.0,49.166666666666664,9.672962508270983e-10,7.870918030754363e-10,3.610895240528486e-12
177060.0,49.18333333333333,9.668943458102434e-10,7.867587440515417e-10,3.609584730154954e-12
177120.0,49.2,9.664927591525127e-10,7.864259526421131e-10,3.608275986680196e-12
177180.0,49.21666666666667,9.660914906432906e-10,7.860934286632474e-10,3.6069690073602767e-12
177240.0,49.233333333333334,9.656905399111676e-10,7.857611717987972e-10,3.6056637888722365e-12
177300.0,49.25,9.652899065912773e-10,7.854291817380157e-10,3.6043603279316767e-12
177360.0,49.266666666666666,9.648895903110886e-10,7.850974581639036e-10,3.60305862123293e-12
177420.0,49.28333333333333,9.644895907039765e-10,7.847660007643206e-10,3.6017586655031384e-12
177480.0,49.3,9.640899074042865e-10,7.844348092279519e-10,3.600460457475412e-12
177540.0,49.31666666666667,9.63690540046661e-10,7.841038832437391e-10,3.599163993889918e-12
177600.0,49.333333333333336,9.632914882663369e-10,7.837732225011431e-10,3.5978692714947372e-12
177660.0,49.35,9.628927518352342e-10,7.834428268020923e-10,3.596576287497136e-12
177720.0,49.36666666666667,9.624943301028174e-10,7.831126956010179e-10,3.5952850376898328e-12
177780.0,49.38333333333333,9.62096222862898e-10,7.827828287178599e-10,3.5939955193999154e-12
177840.0,49.4,9.616984297496552e-10,7.824532258412885e-10,3.5927077293822715e-12
177900.0,49.416666666666664,9.613009504036975e-10,7.82123886665274e-10,3.591421664429356e-12
177960.0,49.43333333333333,9.60903784458079e-10,7.817948108776315e-10,3.590137321312898e-12
178020.0,49.45,9.605069315516628e-10,7.814659981709512e-10,3.5888546968365724e-12
178080.0,49.46666666666667,9.601103913242775e-10,7.811374482386395e-10,3.587573787809921e-12
178140.0,49.483333333333334,9.597141634160348e-10,7.808091607743575e-10,3.586294591049377e-12
178200.0,49.5,9.593182474676337e-10,7.804811354722728e-10,3.585017103378922e-12
178260.0,49.516666666666666,9.589226432556778e-10,7.801533721383664e-10,3.583741322077073e-12
