time_s,mean_moisture,max_moisture,center_gap,monotonicity,effective_balance_residual
114900.0,0.15892861897857177,0.1985317796571016,0.0,-5.635581168395021e-10,3.0213597446149265e-07
114960.0,0.15888740671646326,0.19847274819996788,0.0,-5.632729838112027e-10,3.021378782719353e-07
115020.0,0.15884624111366916,0.19841378634386894,0.0,-5.629883503832644e-10,3.0213979318460815e-07
115080.0,0.1588051220850039,0.19835489395832864,0.0,-5.627039389999311e-10,3.021417032122997e-07
115140.0,0.1587640495455074,0.19829607091322077,0.0,-5.624200827281101e-10,3.0214360835501e-07
115200.0,0.1587230234104327,0.1982373170787508,0.0,-5.621364762564696e-10,3.022208585612418e-07
115260.0,0.15868204360382882,0.19817863233792274,0.0,-5.618533416296145e-10,3.02145286568134e-07
115320.0,0.158641110021708,0.1981200165330216,0.0,-5.615705123140913e-10,3.020615588766873e-07
115380.0,0.15860022259183001,0.1980614695525052,0.0,-5.612881270877779e-10,3.020619376847833e-07
115440.0,0.15855938123112528,0.19800299126911172,0.0,-5.610061859506743e-10,3.020639578465989e-07
115500.0,0.15851858585431788,0.1979445815523773,0.0,-5.607244946137513e-10,3.0206604817450966e-07
115560.0,0.1584778363777749,0.19788624027425553,0.0,-5.604432196104625e-10,3.0206807188903895e-07
115620.0,0.15843713271828389,0.1978279673073342,0.0,-5.601623886963836e-10,3.0207010581762006e-07
115680.0,0.1583964747927455,0.19776976252438616,0.0,-5.598818353380608e-10,3.0207213486121987e-07
115740.0,0.15835586251827916,0.19771162579852367,0.0,-5.596016705577966e-10,3.0207415901983836e-07
115800.0,0.15831529581221115,0.19765355700318102,0.0,-5.593219776223179e-10,3.02241236038725e-07
115860.0,0.15827477460060602,0.19759555602450055,0.0,-5.590425622425954e-10,3.021238712541674e-07
115920.0,0.1582342987816809,0.19753762270819747,0.0,-5.587634521742046e-10,3.0199713973999565e-07
115980.0,0.15819386828516785,0.19747975694580314,0.0,-5.58484841706175e-10,3.0199768108474245e-07
116040.0,0.1581534830299771,0.1974219586131445,0.0,-5.582065087939014e-10,3.0199980693979e-07
116100.0,0.15811314293293155,0.19736422758302097,0.0,-5.579286477264134e-10,3.0200200518137876e-07
116160.0,0.1580728479124316,0.1973065637305522,0.0,-5.576511752369839e-10,3.0200413680958604e-07
116220.0,0.15803259788729299,0.19724896693148394,0.0,-5.573740913256131e-10,3.0200627820775594e-07
116280.0,0.15799239277643873,0.19719143706173772,0.0,-5.570972017032716e-10,3.0200841516503374e-07
116340.0,0.15795223249900414,0.1971339739975648,0.0,-5.568207839257155e-10,3.020105459050626e-07
116400.0,0.15791211697432517,0.19707657761552802,0.0,-5.565446992150669e-10,3.0226123781673664e-07
116460.0,0.15787204613042014,0.1970192478048119,0.0,-5.562690308380525e-10,3.02105819027787e-07
116520.0,0.15783201986764497,0.19696198441445828,0.0,-5.559937787946723e-10,3.019383925106922e-07
116580.0,0.15779203811764014,0.19690478733897096,0.0,-5.557187210403214e-10,3.019390812930567e-07
116640.0,0.157752100801239,0.19684765645717728,0.0,-5.554441906419072e-10,3.0194130173910594e-07
116700.0,0.1577122078372983,0.19679059164503757,0.0,-5.551699100436736e-10,3.0194359634805323e-07
116760.0,0.15767235914618946,0.19673359278074007,0.0,-5.548961012902254e-10,3.0194582434361905e-07
116820.0,0.15763255464869463,0.19667665974309154,0.0,-5.546224868258065e-10,3.019480616650583e-07
116880.0,0.15759279426569747,0.19661979241106592,0.0,-5.543494829840512e-10,3.019502945456054e-07
116940.0,0.15755307791828807,0.19656299066395655,0.0,-5.540766734313252e-10,3.0195252032072517e-07
117000.0,0.15751340552775075,0.1965062543813595,0.0,-5.538041691899309e-10,3.0228087721795305e-07
117060.0,0.15747377702399815,0.1964495834554076,0.0,-5.535321645488978e-10,3.0209098023092906e-07
117120.0,0.15743419230946148,0.19639297773836975,0.0,-5.532604374636207e-10,3.0188507693651445e-07
117180.0,0.15739465131762775,0.19633643712762616,0.0,-5.529890989564024e-10,3.018858989456419e-07
117240.0,0.1573551539711989,0.19627996150491733,0.0,-5.527181767828182e-10,3.018882033245518e-07
117300.0,0.15731570019100305,0.19622355074926737,0.0,-5.524473656315365e-10,3.018905831986274e-07
117360.0,0.15727628989932255,0.1961672047418388,0.0,-5.52177192858494e-10,3.018928964593215e-07
117420.0,0.15723692301884643,0.196110923364406,0.0,-5.519072976412076e-10,3.01895219045889e-07
117480.0,0.15719759947235967,0.19605470649890167,0.0,-5.516377910019798e-10,3.018975367474752e-07
117540.0,0.15715831918284787,0.19599855402756908,0.0,-5.513684786517814e-10,3.018998482318125e-07
117600.0,0.1571190820734851,0.19594246583294508,0.0,-5.510996103907928e-10,3.0230016490051526e-07
117660.0,0.1570798880760207,0.19588644181002027,0.0,-5.508311029522872e-10,3.0207921275504646e-07
117720.0,0.1570407370949,0.19583048181419488,0.0,-5.505629008251134e-10,3.0183696209107325e-07
117780.0,0.1570016290653972,0.19577458574563258,0.0,-5.502951150315738e-10,3.0183790533655497e-07
117840.0,0.15696256391203,0.195718753488904,0.0,-5.500277178160928e-10,3.018402825460953e-07
117900.0,0.1569235415575376,0.1956629849260021,0.0,-5.497605426452168e-10,3.0184273747124735e-07
117960.0,0.15688456192605557,0.19560727994097327,0.0,-5.49493783807975e-10,3.0184512622710713e-07
118020.0,0.15684562494212226,0.19555163841846926,0.0,-5.49227469059943e-10,3.018475238647511e-07
118080.0,0.15680673053036703,0.1954960602432922,0.0,-5.489614318676672e-10,3.018499166174138e-07
118140.0,0.15676787861561384,0.1954405453005456,0.0,-5.486955889644207e-10,3.018523031528275e-07
118200.0,0.1567290691228698,0.19538509347561783,0.0,-5.484302179059597e-10,3.0231911329892114e-07
118260.0,0.15669030198566541,0.19532970466627073,0.0,-5.481652909367085e-10,3.0207038070884096e-07
118320.0,0.15665157711040129,0.19527437873094317,0.0,-5.479006415232135e-10,3.0179382903838814e-07
118380.0,0.15661289443408183,0.1952191155724928,0.0,-5.476362974210502e-10,3.0179487975345864e-07
118440.0,0.1565742538829892,0.19516391507823963,0.0,-5.473723418969456e-10,3.01797320467756e-07
118500.0,0.15653565538171585,0.19510877713305505,0.0,-5.471086084174459e-10,3.017998415622003e-07
118560.0,0.15649709885619462,0.1950537016237816,0.0,-5.468453467827317e-10,3.0180229604326314e-07
118620.0,0.15645858423275807,0.1949986884378615,0.0,-5.465823627037736e-10,3.018047594061102e-07
118680.0,0.1564201114378246,0.19494373746287985,0.0,-5.463196839361473e-10,3.018072178839759e-07
118740.0,0.15638168039800185,0.1948888485867144,0.0,-5.460575325244577e-10,3.018096697005035e-07
118800.0,0.15634329104007494,0.19483402169751904,0.0,-5.45795603157373e-10,3.0233773351540094e-07
118860.0,0.15630494329930245,0.1947792566957427,0.0,-5.455338958348932e-10,3.0206435264190645e-07
118920.0,0.15626663708398314,0.194724553442774,0.0,-5.452726881127745e-10,3.017554646156384e-07
118980.0,0.15622837233279674,0.19466991184407859,0.0,-5.450117301908364e-10,3.0175661258624586e-07
119040.0,0.1561901489737406,0.19461533178964774,0.0,-5.447511053358056e-10,3.017591070353376e-07
119100.0,0.15615196693320435,0.19456081316714394,0.0,-5.444909245699847e-10,3.0176168541729e-07
119160.0,0.15611382613886465,0.1945063558661213,0.0,-5.442309103376175e-10,3.017641967417717e-07
119220.0,0.1560757265187945,0.19445195977672908,0.0,-5.439713679500358e-10,3.0176671650394837e-07
119280.0,0.15603766800114854,0.1943976247892516,0.0,-5.437120753626346e-10,3.0176923182523296e-07
119340.0,0.15599965051426481,0.19434335079425788,0.0,-5.43453171353292e-10,3.01771739597001e-07
119400.0,0.15596167398665398,0.19428913768258438,0.0,-5.431945726552811e-10,3.023560362080957e-07
119460.0,0.1559237383552511,0.19423498535728667,0.0,-5.429363902909046e-10,3.0206100776197786e-07
119520.0,0.15588584353019816,0.19418089368261654,0.0,-5.426784854822841e-10,3.0172167209130407e-07
119580.0,0.15584798945179726,0.19412686256656514,0.0,-5.424208304738443e-10,3.0172290621521825e-07
119640.0,0.1558101760497134,0.19407289190171964,0.0,-5.42163564043463e-10,3.0172544507323096e-07
119700.0,0.15577240325207936,0.19401898157844888,0.0,-5.419066306799891e-10,3.017280709727288e-07
119760.0,0.15573467098826382,0.19396513148893785,0.0,-5.41650002627847e-10,3.0173063025884517e-07
119820.0,0.15569697918802888,0.19391134152596162,0.0,-5.413938186649148e-10,3.0173319842674573e-07
119880.0,0.155659327781214,0.19385761158242365,0.0,-5.411378289910118e-10,3.017357612655758e-07
119940.0,0.1556217166978367,0.19380394155150352,0.0,-5.408821446284406e-10,3.0173831699897846e-07
120000.0,0.1555841458680821,0.19375033132664096,0.0,-5.406268765995037e-10,3.0237403070287883e-07
120060.0,0.15554661523051214,0.19369678081341962,0.0,-5.403719138818985e-10,3.0206022216816564e-07
120120.0,0.1555091246970589,0.19364328987887178,0.0,-5.401172564756251e-10,3.016922547338652e-07
120180.0,0.15547167420959643,0.19358985843343446,0.0,-5.398629876474104e-10,3.0169356435294503e-07
120240.0,0.1554342636994107,0.19353648637221757,0.0,-5.396089963749517e-10,3.016961409585406e-07
120300.0,0.1553968930963261,0.19348317358821523,0.0,-5.393553381694005e-10,3.016988068260673e-07
120360.0,0.15535956233135303,0.1934299199761646,0.0,-5.391019575196054e-10,3.0170140608021256e-07
120420.0,0.15532227133589327,0.19337672543138884,0.0,-5.388489932034446e-10,3.017040146602312e-07
120480.0,0.15528502004142145,0.19332358984933282,0.0,-5.385961954207374e-10,3.0170661746709015e-07
120540.0,0.15524780837958543,0.1932705131257096,0.0,-5.383438139716645e-10,3.0170921361261094e-07
120600.0,0.1552106362821957,0.19321749515648468,0.0,-5.38091765589499e-10,3.0239172854606977e-07
120660.0,0.15517350368939312,0.19316453584969487,0.0,-5.378400225186653e-10,3.020618848381673e-07
120720.0,0.1551364105148487,0.19311163507507265,0.0,-5.375886680258901e-10,3.0166702735812123e-07
120780.0,0.15509935670195937,0.1930587927454242,0.0,-5.373375078221443e-10,3.0166840270240414e-07
120840.0,0.15506234218358772,0.1930060087583117,0.0,-5.370867084408815e-10,3.0167100861788754e-07
120900.0,0.15502536689119917,0.19295328300927608,0.0,-5.368362976376773e-10,3.016737069039266e-07
120960.0,0.15498843075739824,0.19290061539553116,0.0,-5.365860256123511e-10,3.016763394647626e-07
121020.0,0.15495153371517797,0.1928480058148728,0.0,-5.363362254318105e-10,3.0167898001920435e-07
121080.0,0.15491467569760076,0.1927954541652126,0.0,-5.360867305626016e-10,3.016816152445756e-07
121140.0,0.15487785663789708,0.1927429603447223,0.0,-5.358375410047245e-10,3.016842433645195e-07
121200.0,0.1548410764694555,0.19269052425181887,0.0,-5.355886290026035e-10,3.024091372871851e-07
121260.0,0.15480433513394934,0.1926381457969196,0.0,-5.353400223118143e-10,3.020658834174128e-07
121320.0,0.1547676325467394,0.19258582485237977,0.0,-5.350917209323569e-10,3.016458123283883e-07
121380.0,0.15473096865269845,0.19253356133330107,0.0,-5.348437526198069e-10,3.016472431838224e-07
121440.0,0.1546943433862222,0.19248135513962975,0.0,-5.345962283964667e-10,3.016498713037663e-07
121500.0,0.15465775668036902,0.19242920616937742,0.0,-5.343487596842778e-10,3.016525944588011e-07
121560.0,0.15462120846929073,0.1923771143221621,0.0,-5.341017905724499e-10,3.0165525277681127e-07
121620.0,0.15458469868752575,0.19232507949817956,0.0,-5.338550990163782e-10,3.016579190884272e-07
121680.0,0.154548227269678,0.19227310159773572,0.0,-5.336086295049114e-10,3.016605791827942e-07
121740.0,0.15451179415051478,0.19222118052138934,0.0,-5.333626040826545e-10,3.0166323305991227e-07
121800.0,0.15447539926495688,0.19216931616993693,0.0,-5.331168007050024e-10,3.0242626625209823e-07
121860.0,0.15443904255616545,0.19211750845610603,0.0,-5.328713026386822e-10,3.020721135449378e-07
121920.0,0.15440272394114354,0.19206575725480007,0.0,-5.326261376392694e-10,3.0162843955849894e-07
121980.0,0.1543664433661943,0.19201406248334527,0.0,-5.32381222440037e-10,3.0162991881965695e-07
122040.0,0.15433020076720463,0.19196242404400546,0.0,-5.321366958188634e-10,3.01632562038634e-07
122100.0,0.1542939960787794,0.19191084183719084,0.0,-5.318924745090214e-10,3.016353042895048e-07
122160.0,0.1542578292365727,0.1918593157648523,0.0,-5.316483919770576e-10,3.0163798081517257e-07
122220.0,0.15422170017662376,0.1918078457295161,0.0,-5.314049200677573e-10,3.0164066622262453e-07
122280.0,0.15418560883503363,0.1917564316338125,0.0,-5.31161448158457e-10,3.0164334541282756e-07
122340.0,0.15414955514806197,0.19170507338061754,0.0,-5.309184480939422e-10,3.0164601794169243e-07
122400.0,0.1541135390521178,0.19165377087303834,0.0,-5.306757255851835e-10,3.0244312476668256e-07
122460.0,0.15407756049180713,0.1916025240260447,0.0,-5.304332251210297e-10,3.020804775211161e-07
122520.0,0.15404161938572875,0.19155133271701627,0.0,-5.30191085479359e-10,3.016147460677132e-07
122580.0,0.15400571568157295,0.19150019686543532,0.0,-5.299493344157469e-10,3.016162657409893e-07
122640.0,0.15396984931667715,0.19144911637581935,0.0,-5.297077221300128e-10,3.016189169535721e-07
122700.0,0.15393402022714758,0.19139809115090642,0.0,-5.294664984223374e-10,3.016216716389408e-07
122760.0,0.15389822835009767,0.19134712109491278,0.0,-5.292255800259937e-10,3.016243614872849e-07
122820.0,0.153862473623024,0.19129620611262707,0.0,-5.289848559186794e-10,3.016270584410563e-07
122880.0,0.15382675598348194,0.19124534610893715,0.0,-5.287446869228773e-10,3.016297505098464e-07
122940.0,0.15379107536918085,0.1911945409889687,0.0,-5.285044901714997e-10,3.0163243502911996e-07
123000.0,0.1537554317179753,0.19114379065807272,0.0,-5.282647930204831e-10,3.0245971993636545e-07
123060.0,0.15371982497587422,0.19109309503339605,0.0,-5.280253734252227e-10,3.0209087631405396e-07
123120.0,0.1536842550630282,0.19104245399472464,0.0,-5.27786120363416e-10,3.0160457553662923e-07
123180.0,0.15364872192847226,0.19099186746363092,0.0,-5.275473113908191e-10,3.0160612718432844e-07
123240.0,0.15361322551095513,0.19094133534682448,0.0,-5.273086967072516e-10,3.016087815055357e-07
123300.0,0.1535777657480412,0.19089085754930274,0.0,-5.270704706017426e-10,3.0161154196406414e-07
123360.0,0.15354234257826097,0.19084043397748204,0.0,-5.26832438785263e-10,3.0161423847374635e-07
123420.0,0.1535069559405272,0.1907900645383482,0.0,-5.265947677912663e-10,3.016169416447667e-07
123480.0,0.15347160577380795,0.19073974913898123,0.0,-5.263574021086015e-10,3.0161963993080576e-07
123540.0,0.1534362920172211,0.19068948768669225,0.0,-5.261202862261172e-10,3.0162233111141745e-07
123600.0,0.1534010146100253,0.19063928008901102,0.0,-5.258834756549646e-10,3.024760610870203e-07
123660.0,0.15336577349959257,0.1905891262651983,0.0,-5.25646887128417e-10,3.0210321932955253e-07
123720.0,0.15333056860758207,0.19053902609737938,0.0,-5.25410687179928e-10,3.0159777741900484e-07
123780.0,0.153295399884333,0.1904889795091531,0.0,-5.251747647871952e-10,3.01599354379789e-07
123840.0,0.15326026726996766,0.19043898640936105,0.0,-5.249391477057941e-10,3.016020051482826e-07
123900.0,0.15322517070346622,0.19038904670519483,0.0,-5.247037804245736e-10,3.0160476693907867e-07
123960.0,0.15319011012473654,0.19033916030520714,0.0,-5.244686629435336e-10,3.016074638928501e-07
124020.0,0.15315508547406687,0.19028932711851812,0.0,-5.24233878529401e-10,3.016101683961381e-07
124080.0,0.15312009669179807,0.19023954705433693,0.0,-5.239993994266001e-10,3.0161286712626634e-07
124140.0,0.15308514371841644,0.19018982002209772,0.0,-5.237651423684042e-10,3.0161555963914566e-07
124200.0,0.1530502264945454,0.19014014593144657,0.0,-5.235312461326913e-10,3.0249215443589605e-07
124260.0,0.15301534496888075,0.1900905247036972,0.0,-5.232975441860077e-10,3.0211741641750223e-07
124320.0,0.15298049906454889,0.19004095622324896,0.0,-5.230642308173827e-10,3.0159420782993607e-07
124380.0,0.15294568873315437,0.1899914404156663,0.0,-5.228311394933627e-10,3.0159580299837785e-07
124440.0,0.15291091391615574,0.1899419771918644,0.0,-5.225983257250988e-10,3.0159844532917646e-07
124500.0,0.152876174553909,0.18989256646116567,0.0,-5.223657617570154e-10,3.016012026790804e-07
124560.0,0.15284147058765987,0.18984320813419844,0.0,-5.221336141225663e-10,3.0160389563604895e-07
124620.0,0.15280680195903362,0.18979390212215583,0.0,-5.219016330215709e-10,3.016065952543556e-07
124680.0,0.15277216860970516,0.18974464833631582,0.0,-5.216699572319072e-10,3.016092904317702e-07
124740.0,0.1527375704814907,0.18969544668817462,0.0,-5.214385589979997e-10,3.0161197850375743e-07
124800.0,0.15270300751633986,0.18964629708943487,0.0,-5.212073550531215e-10,3.025080088647769e-07
124860.0,0.15266847966423477,0.18959719946340406,0.0,-5.209766229530288e-10,3.021333845332208e-07
124920.0,0.15263398684972895,0.18954815369669276,0.0,-5.207460851419654e-10,3.0159372954585706e-07
124980.0,0.15259952902565466,0.189499159716772,0.0,-5.205157971310825e-10,3.015953362606183e-07
125040.0,0.15256510613477106,0.18945021743657453,0.0,-5.202858699426827e-10,3.015979657128298e-07
125100.0,0.1525307181187707,0.18940132676749227,0.0,-5.200561092877365e-10,3.0160071284868195e-07
125160.0,0.15249636492019975,0.18935248762216997,0.0,-5.198266816996977e-10,3.016033969238663e-07
125220.0,0.15246204648198278,0.189303699913815,0.0,-5.195975871785663e-10,3.0160608721629956e-07
125280.0,0.15242776274709158,0.18925496355571553,0.0,-5.19368631435313e-10,3.0160877306784073e-07
125340.0,0.1523935136586349,0.18920627846137147,0.0,-5.19140008758967e-10,3.0161145136986534e-07
125400.0,0.1523592991598514,0.18915764454448372,0.0,-5.189117191495285e-10,3.025236297027334e-07
125460.0,0.15232511920197328,0.18910906173029646,0.0,-5.186836515846949e-10,3.0215104240838286e-07
125520.0,0.1522909737109425,0.18906052990757094,0.0,-5.184559170867686e-10,3.0159620889591565e-07
125580.0,0.1522568626407826,0.18901204900562796,0.0,-5.182283768778717e-10,3.0159782182792583e-07
125640.0,0.15222278593551872,0.18896361893936287,0.0,-5.180011142247309e-10,3.0160043307247975e-07
125700.0,0.1521887435381425,0.18891523962217857,0.0,-5.177742401496488e-10,3.0160316599747716e-07
125760.0,0.15215473539246394,0.18886691096867883,0.0,-5.175474770968691e-10,3.016058367499852e-07
125820.0,0.15212076144267067,0.18881863289402853,0.0,-5.17321102622148e-10,3.0160851283156376e-07
125880.0,0.1520868216329952,0.18877040531346942,0.0,-5.170949224364563e-10,3.016111844722502e-07
125940.0,0.152052915907803,0.18872222814244874,0.0,-5.168690475620963e-10,3.016138490075093e-07
126000.0,0.15201904421158577,0.18867410129660905,0.0,-5.166433947323412e-10,3.0253902494337126e-07
126060.0,0.15198520649679065,0.18862602470307624,0.0,-5.164181027250692e-10,3.0217031055101984e-07
126120.0,0.15195140269071056,0.18857799825270385,0.0,-5.16193032762402e-10,3.0160152064695467e-07
126180.0,0.15191763274852535,0.18853002187660717,0.0,-5.159682681110667e-10,3.0160313402305405e-07
126240.0,0.15188389661549279,0.1884820954915917,0.0,-5.15743669993185e-10,3.0160572261905827e-07
126300.0,0.1518501942358668,0.188434219013014,0.0,-5.155194326977863e-10,3.016084373363981e-07
126360.0,0.15181652555468628,0.18838639235738203,0.0,-5.152955562248707e-10,3.016110894371593e-07
126420.0,0.15178289051736693,0.18833861544176295,0.0,-5.150717352631062e-10,3.0161374775516947e-07
126480.0,0.15174928906936694,0.18829088818329742,0.0,-5.148482751238248e-10,3.016164011881983e-07
126540.0,0.1517157211562736,0.18824321049932524,0.0,-5.146250647847239e-10,3.0161904795988903e-07
126600.0,0.15168218672379719,0.1881955823073766,0.0,-5.14402215268106e-10,3.025542016921179e-07
126660.0,0.15164868572556575,0.18814800353640573,0.0,-5.141794767737906e-10,3.0219111746276894e-07
126720.0,0.15161521809018685,0.18810047407930144,0.0,-5.139570991019582e-10,3.01609541786263e-07
126780.0,0.15158178377396309,0.18805299386892096,0.0,-5.137349434747307e-10,3.0161115072147027e-07
126840.0,0.15154838272335205,0.1880055628239287,0.0,-5.135130376476837e-10,3.016137126721219e-07
126900.0,0.151515014883835,0.18795818086157956,0.0,-5.132914926431198e-10,3.016164042968228e-07
126960.0,0.15148168020164562,0.18791084790023246,0.0,-5.130701419275852e-10,3.0161903463721274e-07
127020.0,0.15144837862339386,0.1878635638588039,0.0,-5.128491242789579e-10,3.016216703066732e-07
127080.0,0.1514151100957297,0.18781632865628028,0.0,-5.126282454082087e-10,3.0162430153524156e-07
127140.0,0.1513818745654288,0.18776914221184152,0.0,-5.124076718487913e-10,3.0162692610247177e-07
127200.0,0.15134867197938628,0.18772200444485246,0.0,-5.121873758451301e-10,3.0256916394577615e-07
127260.0,0.15131550229237836,0.18767491528604444,0.0,-5.119672741304981e-10,3.0221338898073213e-07
127320.0,0.1512823654342923,0.1876278746302866,0.0,-5.117475887495004e-10,3.016201550742892e-07
127380.0,0.15124926136252065,0.1875808824121271,0.0,-5.11527958879654e-10,3.0162175379544465e-07
127440.0,0.1512161900246896,0.18753393855203954,0.0,-5.11308800854593e-10,3.016242859921192e-07
127500.0,0.15118315136747346,0.18748704296912405,0.0,-5.1108978160741e-10,3.016269509714675e-07
127560.0,0.1511501453382679,0.1874401955835389,0.0,-5.108710399159833e-10,3.016295551105941e-07
127620.0,0.15111717188484436,0.18739339631599866,0.0,-5.106525757803126e-10,3.0163216457879116e-07
127680.0,0.15108423095501206,0.18734664508728424,0.0,-5.10434333689247e-10,3.0163477005018535e-07
127740.0,0.1510513224967023,0.18729994181836454,0.0,-5.102164246650887e-10,3.016373684161522e-07
127800.0,0.15101844645796286,0.18725328643038838,0.0,-5.099985989076572e-10,3.025839188097734e-07
127860.0,0.15098560279468623,0.18720667885581438,0.0,-5.097811339727087e-10,3.022370580474387e-07
127920.0,0.15095279143800533,0.18716011899143895,0.0,-5.095639743490921e-10,3.016332494887308e-07
127980.0,0.1509200123463716,0.18711360677345182,0.0,-5.093469535033535e-10,3.016348344431208e-07
128040.0,0.15088726546854886,0.18706714212408784,0.0,-5.091302934800979e-10,3.016373324449262e-07
128100.0,0.1508545507523718,0.18702072496424083,0.0,-5.08913799990296e-10,3.0163996767029744e-07
128160.0,0.15082186814636642,0.1869743552158186,0.0,-5.086976673229771e-10,3.0164254205544694e-07
128220.0,0.15078921759943364,0.18692803280128412,0.0,-5.084817289446875e-10,3.0164512132557775e-07
128280.0,0.1507565990605106,0.1868817576431633,0.0,-5.082659570998516e-10,3.0164769615481646e-07
128340.0,0.1507240124786527,0.18683552966416483,0.0,-5.080506293442255e-10,3.0165026565498465e-07
128400.0,0.15069145780302898,0.1867893487871722,0.0,-5.078353848553263e-10,3.0259847294544784e-07
128460.0,0.1506589349906173,0.18674321494632315,0.0,-5.076205011889101e-10,3.0226205804950723e-07
128520.0,0.15062644397376385,0.18669712804028982,0.0,-5.074057840559476e-10,3.016487166718207e-07
128580.0,0.15059398471194835,0.18665108800685656,0.0,-5.071913999898925e-10,3.016502825303746e-07
128640.0,0.1505615571550427,0.18660509476997217,0.0,-5.069772379684423e-10,3.016527427845972e-07
128700.0,0.15052916125201019,0.18655914825227496,0.0,-5.067632424804458e-10,3.016553447032777e-07
128760.0,0.1504967969524762,0.18651324837737385,0.0,-5.065494967926298e-10,3.016578866699149e-07
128820.0,0.15046446420644075,0.18646739506943216,0.0,-5.063361396828725e-10,3.0166043307744417e-07
128880.0,0.15043216296393816,0.18642158825267297,0.0,-5.061229491065689e-10,3.0166297548817056e-07
128940.0,0.15039989317511765,0.18637582785149695,0.0,-5.059099805748701e-10,3.016655112375588e-07
129000.0,0.150367654790239,0.18633011379047498,0.0,-5.05697261843352e-10,3.0261283212595913e-07
129060.0,0.15033544776733593,0.18628444600537694,0.0,-5.054847929120143e-10,3.022883268144483e-07
129120.0,0.1503032720399359,0.18623882439670159,0.0,-5.052726848031597e-10,3.016664527066837e-07
129180.0,0.15027112756851785,0.18619324890378128,0.0,-5.050606877166075e-10,3.016679959166879e-07
129240.0,0.1502390143040329,0.18614771945223427,0.0,-5.048489404302359e-10,3.016704162028816e-07
129300.0,0.15020693219654216,0.18610223596639472,0.0,-5.046375262107716e-10,3.016729808180685e-07
129360.0,0.15017488119674077,0.18605679837152642,0.0,-5.044263062803367e-10,3.0167548681347967e-07
129420.0,0.15014286125569815,0.18601140659344634,0.0,-5.042153639056579e-10,3.0167799680569374e-07
129480.0,0.15011087232451625,0.18596606055802864,0.0,-5.040045880644328e-10,3.0168050324519413e-07
129540.0,0.15007891435440854,0.18592076019131965,0.0,-5.037941452901151e-10,3.016830030233564e-07
129600.0,0.1500469872966963,0.18587550541953166,0.0,-5.035838968048267e-10,3.0262699945993177e-07
129660.0,0.15001509111044037,0.1858302961800217,0.0,-5.033738426085677e-10,3.023158021697725e-07
129720.0,0.14998322573031866,0.1857851323750667,0.0,-5.031641492347916e-10,3.01686358561426e-07
129780.0,0.14995139111778102,0.18574001394550327,0.0,-5.029544836165911e-10,3.0168787557016685e-07
129840.0,0.14991958722483004,0.185694940818575,0.0,-5.027452065764493e-10,3.0169025189152876e-07
129900.0,0.14988781400259482,0.18564991292026542,0.0,-5.025362348476392e-10,3.016927774268652e-07
129960.0,0.14985607140281157,0.18560493017744809,0.0,-5.023274574078584e-10,3.016952438983367e-07
130020.0,0.1498243593775903,0.18555999251754876,0.0,-5.02118874257107e-10,3.016977152547895e-07
130080.0,0.14979267787907197,0.18551509986804787,0.0,-5.019105686621117e-10,3.0170018305852864e-07
130140.0,0.14976102685950607,0.1854702521565926,0.0,-5.017024573561457e-10,3.017026437568404e-07
130200.0,0.14972940627124665,0.18542544931099228,0.0,-5.014945958503603e-10,3.026409820527931e-07
130260.0,0.14969781607435384,0.18538069127014742,0.0,-5.012870674114822e-10,3.0234442816023943e-07
130320.0,0.1496662562046264,0.18533597793806655,0.0,-5.010796499949066e-10,3.0170833920095674e-07
130380.0,0.1496347266244578,0.18529130925704798,0.0,-5.008725378896628e-10,3.0170982645572053e-07
130440.0,0.14960322728687497,0.18524668515591775,0.0,-5.006657310957507e-10,3.017121570358938e-07
130500.0,0.14957175814404616,0.1852021055622639,0.0,-5.004589520574143e-10,3.017146403827553e-07
130560.0,0.14954031914872093,0.18515757040452632,0.0,-5.002525615971365e-10,3.017170655539303e-07
130620.0,0.1495089102540221,0.18511307961169604,0.0,-5.000464209370392e-10,3.0171949427781897e-07
130680.0,0.149477531413102,0.1850686331128161,0.0,-4.998404745659712e-10,3.0172191989308317e-07
130740.0,0.14944618257921824,0.18502423083709174,0.0,-4.99634694728357e-10,3.0172433929109843e-07
130800.0,0.14941486370573054,0.18497987271388588,0.0,-4.994291924464989e-10,3.0265478434543525e-07
130860.0,0.14938357475367112,0.18493555868360037,0.0,-4.992239122092457e-10,3.0237414838651944e-07
130920.0,0.14935231565993085,0.18489128865193058,0.0,-4.990189650388999e-10,3.017323035869879e-07
130980.0,0.14932108638782046,0.18484706256259487,0.0,-4.988142676687346e-10,3.0173375753506093e-07
131040.0,0.14928988689136494,0.18480288034596049,0.0,-4.986095702985693e-10,3.0173603926542114e-07
131100.0,0.14925871712374397,0.18475874193117686,0.0,-4.984052892620383e-10,3.0173847775927243e-07
131160.0,0.14922757703869333,0.1847146472482077,0.0,-4.982012025145366e-10,3.0174085852152643e-07
131220.0,0.14919646659032185,0.1846705962275671,0.0,-4.97997393322791e-10,3.017432428364941e-07
131280.0,0.14916538573276636,0.1846265887998189,0.0,-4.977936673977723e-10,3.0174562404283733e-07
131340.0,0.14913433442026602,0.18458262489568472,0.0,-4.975903022952366e-10,3.017479994760208e-07
131400.0,0.14910331260715948,0.18453870444603918,0.0,-4.97387214748457e-10,3.026684103346611e-07
